song_id,track_id,danceability,title,song_hotttnesss,artist_name
SOFLHAS12A8C13851C,TRAIQKO128F92E5970,0.0,Maybe Someday...,0.56142851762878998,Simply Red
SOUFQJU12A58A80EAC,TRAIQLE128F93167E7,0.0,j Uh!,0.62658598030648249,Juana Molina
SORYMFO12AB0185343,TRAIQLO12903CC4610,0.0,Le clair de lune à maubeuge,nan,Bézu
SOGYZOF12A67020D72,TRAIQMW128E07854BD,0.0,Seventy Times Seven (LP Version),0.26586104921065007,David Meece
SOCMXKQ12A8AE47D58,TRAIQNE128F423851B,0.0,Life Is Real,nan,Ayo
SOVEIBB12A8C13E5C3,TRAIQNF128F428386A,0.0,Snow [Hey Oh] [Live Version],nan,Red Hot Chili Peppers
SOYDMDZ12A8C13B65F,TRAIQQM128F429596C,0.0,Silence,0.0,Mothers Pride
SOGLNWB12A8C142D82,TRAIQUG128F92F946E,0.0,Absolute Horizon,0.51875989799709943,Byzantine
SOJFLBP12A81C22DB2,TRAIQUW128F4221467,0.0,Turnpike,0.54196601937081157,Halfway to Gone
SODVGUA12AB017D708,TRAIQVJ128F93235B3,0.0,Spoonful,0.37598430150044215,Robben Ford
SOCYCOU12AB018E69F,TRAIRAL12903CCE808,0.0,Si Te Dicen Por Ahi,nan,Charlie Cruz
SOHNTPT12AB01835EF,TRAIRGP128F9337847,0.0,L'Etang Chimérique,nan,Jacques Douai
SOYLBTJ12A8C13EB1A,TRAIRGY128F4271023,0.0,On The Road To Emmaus,0.0,The Steeles
SOBYNHP12A8C13C6AB,TRAIRHS128F4287576,0.0,Need More Blues,nan,Sleepy John Estes
SOYEWDH12AAF3B45CE,TRAIRIK128F92F0212,0.0,Werewolf_ Semen And Blood,0.54934233178797154,Beherit
SORMJGW12A8C144638,TRAIRLU128F92D0250,0.0,Moritat (Mack The Knife),0.0,Bobby Darin
SOBOOXP12A6D4F7F9F,TRAIRNE128F146B1FA,0.0,If You Ask Me,0.62119568405957903,Nick Colionne
SOFWOXM12A67ADEA89,TRAIRNT128EF33FF36,0.0,"Beauty Queen (12"" Spoon Club Mix)",nan,SNAP!
SOZLFDW12A8C137028,TRAIRRA128F42788ED,0.0,Pickled Heads,0.26695518627553855,Elliot Goldenthal
SOEKSLB12A6D4F56FE,TRAIRRP128EF3669DC,0.0,El Capiro,nan,Mercedes Castro
SOIKWWB12AAF3B45D0,TRAIRSH128F92E4B18,0.0,Revelations,0.33470654906922059,Marco Beltrami
SOPIEKE12AB01824E6,TRAIRVF128F932B0D6,0.0,Little Cry For Him (Chorinho Pra Ele) (LP Version),0.21508031850922793,Hermeto Pascoal
SOTSHSN12AC3DF4046,TRAIRWM12903CE75BB,0.0,Silence,nan,Jedi Mind Tricks
SODBFUB12A8C140704,TRAISAT128F42BADC2,0.0,Just Like Lightnin',0.5937951136677091,Joe Satriani
SOVSWSL12A58A7856D,TRAISDO128F9316BD2,0.0,Lost In The Funhouse Again,0.25063810065331749,Michael Stanley Band
SOIAMCP12AAF3B2F72,TRAISFF128F92F598E,0.0,The White Spirit,0.55270511390461041,Uman
SOCSLFL12A6701C69A,TRAISNF128E078B72C,0.0,Escape From The City,nan,John Williams
SOYBQPY12A8C144A7A,TRAISSE12903CE77EF,0.0,Cri'r Adar Main,nan,The Gentle Good
SOCOQRG12A8C13C62C,TRAISTB128F42956BF,0.0,Time Zone (Album Version),0.23491548017434158,Lauren Wood
SOBGACN12A8C13E14D,TRAISVG128F42706A4,0.0,We're Together Again,0.21204540548371908,Ray Pillow
SODANIA12AF729BC28,TRAISYN12903CBBCEE,0.0,If Your Na Na Get Wet,nan,Baby Bash
SOAIURX12A67020F3B,TRAISYO128E07888A6,0.0,Mine Again,nan,Mariah Carey
SOMEGDY12A8C1394D1,TRAISYU128F427F486,0.0,Gone,0.52273326078015714,Frankie J
SOFZQNM12AB0183C50,TRAISZU128F9359838,0.0,No One Knows,0.0,George Nooks
SOYGOKZ12A58A7C65D,TRAITDY128F149431C,0.0,Procession,0.58892216755590654,Vangelis
SOXCCHE12AAFF43D5D,TRAITGE128F92FAB2B,0.0,Multiplayer,0.26376758986854226,Babylon Disco
SOFOSKB12A8C1328B6,TRAITHF128F423FDFE,0.0,Vennette,0.48093421280893994,Maria Bamford
SORSZKZ12A8C13FEF1,TRAITHR128F42B7E26,0.0,The  First Of The Year,0.26586104921065007,Rubyhorse
SOVPKKS12AC4687684,TRAITJA12903CECB2E,0.0,Ooh La La,nan,Tyrone Davis
SOEYPZV12A8C138CCC,TRAITKZ128F4266CD1,0.0,Airto's Jazz Dance,0.33470654906922059,Flora Purim
SOJYYCA12A6D4F9C1F,TRAITOL128F148528B,0.0,When Summer's Through,0.26695518627553855,THE CHIFFONS
SOSVAPZ12A58A7E7A2,TRAITRS128F9308142,0.0,Bobby's Girl (Previously Unreleased Demo - Stereo),0.63050857230238933,Marcie Blane
SOWZTZO12A8C13DD5E,TRAITVP128F9305CF5,0.0,The Traveller,0.53331276938580396,Atman
SOJURPV12A8C141B82,TRAITXM128F428E1F0,0.0,Freight Train,nan,Elizabeth Cotten
SOTRHHN12AB0188233,TRAIUDT128F9342510,0.0,Cuando Quieres Tu,nan,Sonora Santanera
SOUKTVZ12AB017E93B,TRAIUFU128F92F4F52,0.0,Let It Be Me,nan,Tommy McLain
SOHKOMM12A6D4F7114,TRAIUGS128EF360F52,0.0,Aquel Amor,nan,Flor Silvestre
SOHAFCN12AF72A2AEE,TRAIUKU128F4283C82,0.0,Unicorn,nan,David Lynch
SOLECZU12AB017DAAC,TRAIUPS128F92F2825,0.0,Into Battle,0.68220466151076831,Ensiferum
SOVLQYZ12AC3DF6BCA,TRAIUSY12903CF0C92,0.0,(Do)Minion,0.66298616103960573,Eluveitie
SOUPNLN12A58A7CDDF,TRAIUTE128F92F96F3,0.0,Active,0.7314733570496581,Dark Party
SOBKMDD12A58A7F476,TRAIUUS128F4214452,0.0,Interlude: Livin'...In Complete Darkness,0.48903820917268309,Janet Jackson
SOLYLAQ12AB018A0C1,TRAIUVF12903CE3456,0.0,Li Jia Chu Zou,nan,Janice Vidal
SOALUMD12AB0187F8D,TRAIUVT12903CD76F3,0.0,Times Like These,0.26586104921065007,Albin Myers
SOTGWOK12AB0180413,TRAIUWA128F92FE8AA,0.0,I'm A Killer,nan,Hot Live Guys
SOLXGLN12AB017F58A,TRAIUYK128F9328FCA,0.0,Djessy,0.38670242003966437,Kanda Bongo Man
SOLYLZD12A6D4FB2F5,TRAIUYZ128F425BD2F,0.0,Nightly Cares,0.77400427430646523,Múm
SOBUVYW12AB0184EC5,TRAIVCI12903CBDE21,0.0,Love Selecta (feat Iffectz & Marwa),0.0,Alex
SOWYEWY12A67020333,TRAIVEH128E078526A,0.0,Whosoever Will (LP Version),0.30075315558966509,Marvin Sapp
SOHVOAF12A8C143ED2,TRAIVFK128F932C825,0.0,A Girls Oath,0.65067696898203597,Eluveitie
SOQBJHP12A6D4F7ED9,TRAIVHI128F145CC6F,0.0,Rossignol Montmartrois (Polka),nan,Jo Privat
SOFNRTP12AC90717AA,TRAIVLC12903CF3A0C,0.0,Ku Klux Klan,nan,Steel Pulse
SOQMZCQ12A8C1335F0,TRAIVMM128F4266056,0.0,Anybody Seen My Girl,0.66249316081962173,Keb'Mo'
SOLTIVF12AAFF43797,TRAIVMM12903CFAD62,0.0,Lively Up Yourself,nan,Bob Marley
SOIQGXP12A6D4F8C27,TRAIVMN128F147C5B8,0.0,I'm All Yours (LP Version),0.0,Rachael Lampa
SOLREKJ12AF729FF59,TRAIVNL128F422CFE2,0.0,Get On Our Own,nan,Buzzcocks
SORJPQM12A8C1338BB,TRAIVRV128F426D8A9,0.0,Concerto for Orchestra (Zoroastrian Riddles) (1996)/3. Adagio non troppo,nan,David Zinman;Pittsburgh Symphony Orchestra
SOMKBNA12AB017BEA1,TRAIVRW128F930F6DD,0.0,Just My Baby,nan,Rickie Lee Jones
SOJOAOZ12A58A7D7B6,TRAIVVQ128F146AB17,0.0,Because Of You,0.38293509007501925,Cece Winans
SOVCPGK12AB01894AB,TRAIVWA128F93506E8,0.0,I denna ljuva sommartid,nan,Sofia Karlsson
SOWNICQ12A8C132752,TRAIVZI128F42642DE,0.0,Shape Of My Heart,nan,Backstreet Boys
SOXEOQW12A58A7DB48,TRAIWAY128F42557B8,0.0,Firedance,nan,Mystic Rhythms Band
SOJQNWK12AB0183758,TRAIWBW128F92F3DE0,0.0,Hopelessly,0.38647729125545938,Epitaph
SOUBNYW12A8C1460C3,TRAIWKK128F92FA8A9,0.0,Let's Have Some Fun,0.4081108835105221,Rodney O_ Joe Cooley
SOBYJFO12A8C1365DD,TRAIWLU128F427DAB8,0.0,The Keys,nan,Jerry Goldsmith
SOZEMUM12A6D4F9672,TRAIWMU128E0783D7D,0.0,Juste Une Fois,0.48093421280893994,Alexis HK
SOZNYHL12A58A7F979,TRAIWMZ128F428B6D8,0.0,Prelude In C Minor From The Well Tempered-Clavier,0.55718776751863441,Steve Erquiaga
SOJCYES12A6D4F78AE,TRAIWNA128F145E2CD,0.0,Love Can Run Faster,0.4454545254934259,Robert Palmer
SOKCIOZ12A8C13F625,TRAIWNK128F429245D,0.0,The Blue Side of The Sun,0.25383473613223129,Sigmatropic
SOILAFT12A8C13AE3D,TRAIWQJ128F4287A6F,0.0,New Detroit,0.52317505470546988,Neon Blonde
SOYLCIA12A81C2387A,TRAIWSR128F42222BC,0.0,da da Diamonds,0.5114243256864599,Soul Ballet
SOGOOMV12A6D4F6BEB,TRAIWXX128F1461FE9,0.0,Livin' A Lie (Video Mix),0.51351702853713854,Milk Inc.
SOODLJF12AB017F2EE,TRAIWZZ128F9306AFF,0.0,Proud,nan,Korn
SOXHBWK12A8C133D3D,TRAIXEO128F424AD97,0.0,Communication (More Mix),0.21204540548371908,Mario Piu'
SOCDQJG12A8C133163,TRAIXFB128F423C5A8,0.0,Passover,nan,Joy Division
SOYYAKA12A58A7D409,TRAIXHM128F9302149,0.0,Wolverine Blues (Slight Flaw In Master) (1940 Blackhawk Restaurant Chicago),0.26586104921065007,Bob Crosby
SOPGSVK12A8C13CD10,TRAIXJZ12903CEDB1D,0.0,Rock & Roll Renegade,nan,The Frantic
SOTWSZN12AB0187523,TRAIXNZ128F934D8A9,0.0,C'Est Moi L'BO$$,nan,Ruffneck
SOJBRYI12A6D4F80EF,TRAIXQL128F1467D66,0.0,Soo Bawlz,0.50964096555180449,Devo
SOWHSLN12AB01875F0,TRAIXTR128F9352D40,0.0,Blåsut,0.37253003936607959,Sofia Karlsson
SOSSSPO12A8C135F1A,TRAIXZC128F424C148,0.0,By Faith I Can Touch Him Now,0.0,The Perrys
SONWBTR12A6D4FCFFE,TRAIXZQ128F423098F,0.0,Wait On The Lord  (LP Version),nan,Shirley Caesar
SOXFMSW12AB0186F4F,TRAIYAT128F931FEA5,0.0,Curiosity,nan,The Jets
SOFPKRM12AC3DF6764,TRAIYAV12903CE8475,0.0,Fire (Orange Factory Dub),nan,Dolce; Orange Factory
SONQNPM12A67020A32,TRAIYDL128E0791583,0.0,Music Of The Sun,0.66860110098625503,Rihanna
SOELJKL12A8C13C57C,TRAIYFL128F427D658,0.0,Width Of The World,nan,Tin Hat Trio
SOERWLL12AB0189813,TRAIYIW12903CCF8CB,0.0,Houston Anthem,nan,DJ Nasty
SOAPEEL12A81C21ADE,TRAIYWE128F4251FE0,0.0,Til The Storm Passes By,0.0,Bill & Gloria Gaither
SOJUGKQ12A8C13A83A,TRAIYWQ128F426BC5C,0.0,Dinner Party Pool Music,0.67483387606084977,Angelo Badalamenti
SOEUTRM12AB017E140,TRAIYWX128F9324B1F,0.0,More Than One Love,nan,Venice
SOJLJIE12AB017E507,TRAIYYA128F92E5A59,0.0,Pegadito,0.68747064090900167,Tommy Torres
SOJMUAN12AB0183911,TRAIYZW128F9330F7D,0.0,Street Lights,0.81451724117348157,Kanye West
SOTERZM12A8C1394F6,TRAIZDD128F425BA68,0.0,Death of Me,nan,Smash Palace
SOPAUOJ12AB0188DFB,TRAIZHG128F934FE42,0.0,More Than Vocals (MTV),0.0,Natural Elements
SOYJTYX12A8C13C5A2,TRAIZHM128F427C74D,0.0,Sentimento (Asteri_ Asteraki),nan,Dakis
SOKTKTM12AB0189837,TRAIZIR128F934B3A4,0.0,Slips Of Paper,0.3231121208952123,Dave Brockie Experience
SOHMYGA12AB017F997,TRAIZKU128F930EDBF,0.0,Mesmerise The Future Part 1,0.0,Emotion Code
SOREZNH12A8C1300AB,TRAIZLC12903CE6A57,0.0,Backseat Driver,0.25383473613223129,Debbie Davies
SOOGKOY12B34F33114,TRAIZQI128F42A51F9,0.0,Refuge,nan,Matisyahu
SOYVAAQ12A6D4F8026,TRAIZRI128F1466316,0.0,Sex,nan,Bow Wow Wow
SOBEYJM12AB0189C98,TRAIZUC12903CBBEAC,0.0,Engel,nan,Der Plan
SOKZCJZ12A8C13972F,TRAIZWG128F428F82E,0.0,Oh Little Town Of Bethlehem,0.42530424172042486,Sergio Franchi
SOCCXXA12A58A762B2,TRAIZWI128F4247EFD,0.0,Old Memory,0.52549711888017003,Ashton Shepherd
SOMXCXZ12A58A7B343,TRAIZXV128F426FA30,0.0,The Lord Will Go Before You,nan,Janet Paschal
SONCMAJ12AB017A938,TRAJAAV128F92DCF5F,0.0,Mama Talk To Your Daughter (take 2),nan,Lonnie Brooks
SOQHIVV12A6D4FB2BE,TRAJABU128F4239037,0.0,Grow Proper,0.46492399418071773,I Wayne
SOAOTOX12A58A7C308,TRAJADN128EF3453AE,0.0,My Chickasay Girl,nan,Roy Rogers
SOMBWDW12A6D4F7248,TRAJAGW128EF3664E1,0.0,Soorma,0.27077599894632748,Jazzy B
SOVFCKE12A8C141CF4,TRAJAHW128F429691D,0.0,Flamme & co,0.21204540548371908,Les Ogres De Barback
SOWGAUD12A58A76907,TRAJAPH128F4271357,0.0,Welcome To Hell,0.0,Coffinberry
SOMMAVY12A8C1327AF,TRAJARM128F426379B,0.0,Boyfriend,0.39200877147130697,Janitor Joe
SOLGASB12A58A79460,TRAJASJ128F1492899,0.0,We've Only Just Begun (LP Version),0.0,Young-Holt Unlimited
SOYJKEB12A8C138723,TRAJATA128F4266FC5,0.0,Night Won't Last Forever_ The (Kingdom Come Album Version),nan,Charlie Peacock
SOGZIDZ12AB017F90F,TRAJATQ128F92F6DC2,0.0,All The Difference In The World,0.0,Brent Lamb
SOZEIRC12AB018A634,TRAJAVF12903CD4825,0.0,Memmer?... U Memmer!,nan,George Lopez
SOBMHDZ12A58A79364,TRAJAXB128F92C65CD,0.0,Koronoko,0.66352541014861854,Rokia Traoré
SOGQXFS12A8C138FA1,TRAJAYH128F427ADE6,0.0,See You Comin',0.19224776120882836,Vodka Collins
SOEFTHD12A8C13EC47,TRAJAZP128F4290FF9,0.0,Megalodon,0.6939969340810942,Mastodon
SOMCMRN12AC3DF400A,TRAJAZS12903CE7594,0.0,Telepathy/Ted Haggard Got Cured of the Gay,0.35528553642308941,Joe Rogan
SOXIBUG12AB018914B,TRAJAZY12903CDD671,0.0,Be My Lover,nan,Brenda Boykin
SOCGBIR12A6D4F601E,TRAJBGL128F145C7A8,0.0,Washed Away,0.53172209842130014,Tom Cochrane
SOPEYTA12A8C1352AB,TRAJBIZ128F4252408,0.0,Angel Of Heaven's Gate,nan,Erik Berglund
SOMJNVK12A6D4FC4B2,TRAJBJG128F14A1EA1,0.0,American Ghost Dance (2003 Digital Remastered),nan,Red Hot Chili Peppers
SOFFFRA12A81C2059A,TRAJBLX128F4253677,0.0,Voices,0.3231121208952123,James Newton Howard
SODOKPF12AB01817F4,TRAJBOD128F9303DCD,0.0,Song 2,0.21204540548371908,Faith Yang
SOSZOXP12A6D4FB9A9,TRAJBQO128F421FFE8,0.0,Binaural Presentation - Focus On A Beam Emptied Of Thinking_ Outward...,nan,Roger Reynolds
SONRBMW12AB017E52D,TRAJBRT128F9303318,0.0,Sophisticated Lady,nan,Toots Thielemans
SOGELYI12AB01886B1,TRAJBSF12903CE2759,0.0,Watch Them,nan,SOJA
SOXZNEF12A8C137AD7,TRAJBSL128F428A021,0.0,I Guess I'm Crazy,nan,Jim Reeves
SOHECOV12AB018D6A2,TRAJBTZ12903CB818C,0.0,Asheville Turnaround,0.51875989799709943,The Del McCoury Band
SOKMSOY12AB018AF1F,TRAJBUB128F9361E0B,0.0,Pour toute la vie,nan,Les Hou-Lops
SONUXWL12AB0188E85,TRAJBUD128F9357AEB,0.0,Spacer,nan,Ketty DB
SOOVAZY12A6D4F8CFC,TRAJBUP128F146B4CA,0.0,Morning's Coming,nan,Jeff And Sheri Easter
SOMQTWO12AB0183211,TRAJBZE128F932DA53,0.0,Backlash,nan,Sonic Subjunkies
SOPWTLC12AB0184E34,TRAJCBF128F931B8BF,0.0,Broke Down On The Brazos (Album),0.77657388291467,Gov't Mule
SOKXISM12A8C14335E,TRAJCDQ128F92C2B40,0.0,Popsy,0.0,Ray Conniff
SONURCP12A58A784D6,TRAJCHY128EF349619,0.0,She's About A Mover,0.0,Sir Douglas Quintet
SOJHUPK12A6D4F69DC,TRAJCIR128F146ABA7,0.0,Christe Eleison (Christ Have Mercy) (Center Of My Universe Album Version),nan,Michelle Tumes
SOYVWTC12A8C135865,TRAJCJT128F4269E0C,0.0,Come See,0.46048484498641545,Major Lance
SOMAFMA12AB0182DB4,TRAJCLY128F930F893,0.0,Ghetto,0.59175416059578445,Bad Azz
SOIMJSO12AB0182125,TRAJCOV128F92FDF3F,0.0,This White Circle,nan,Kitty Wells
SOADZHL12A8C13CE75,TRAJCVA128F426C51D,0.0,WristStraining Order,0.4359541449935655,Defect & Quixotic
SOJGVAK12A8AE46A93,TRAJCVY128F425EE35,0.0,Radio Roy II,nan,Mario Rosenstock
SOZZWBA12A8C13F403,TRAJCYW128F92EEC32,0.0,Down at the Mardi Gras,0.31356211424793418,Rockin' Dopsie_ Jr.
SOWLAHO12A6701E3D1,TRAJCZE128E0785987,0.0,Love Dump (Demo Version),0.71014365956067216,Static-X
SOBDFTE12AB017ECA9,TRAJDAK128F932DAA0,0.0,No-Satellites,nan,She Satellites
SOKRRKZ12AB0182EF8,TRAJDCP128F933B55B,0.0,Roorasty,nan,Saman
SOJMTNS12AB017DA66,TRAJDCS128F92F9236,0.0,Chinz Ninja (Rui Da Silva mix),0.349166902124596,Smart Alex
SOTEZMZ12A8C138355,TRAJDGB128F42882AC,0.0,Call Of Da Wild,0.7574713866132109,OutKast
SOXOMUO12AF72AA7D1,TRAJDHN128F92C2EEF,0.0,Dirty Diana,nan,Michael Jackson
SOXHAHK12A6D4FBEBA,TRAJDRG128F4217923,0.0,Single Man Blues,0.0,Bukka White
SOSGLIB12A6D4FB68D,TRAJDSQ128F14AEABD,0.0,Mother's Day Part 1,nan,AFS
SOPQNUE12A8C13DB5A,TRAJDTK128F429FFDF,0.0,I'd Like To Be,nan,Jim Reeves
SORGAWM12A8C135D4C,TRAJDVT128F4252F37,0.0,Weightless (Demo),nan,Wet Wet Wet
SOPRQKQ12A6D4F82CE,TRAJEBQ128F146E00E,0.0,Conqueror Worm,0.35897652643959738,Tsar
SOFXOIF12AB0182415,TRAJEDV128F93218B9,0.0,White Christmas,0.23962909777363708,Martin Sexton
SOZWBQS12A8C13701C,TRAJEEW128F4280555,0.0,Arrows Of The Gods,0.35528553642308941,Elliot Goldenthal
SOZCDMD12AAF3B2185,TRAJEIK128F92F19EA,0.0,San Juan,0.0,Dave Valentin
SOZWTCR12A58A7BA31,TRAJENI128F425B7F4,0.0,Classic Material,0.0,Casual
SOJIIDB12AB017BC10,TRAJENI128F9300B02,0.0,Groovin' With Jimmy,0.0,Jimmy Burns
SOPAKUZ12A8C13F02B,TRAJEOD12903CC065D,0.0,Au mariage des Levon-Lecu (Live),0.0,Claire Elzière
SOFBLKT12AB018A5E3,TRAJESP12903CBC0B0,0.0,Wonderful Peace,0.27583056470282952,Dino
SOZTOSX12AC468AD34,TRAJEUV12903D15D6D,0.0,Mate Tron,0.40003965695463956,Luke Vibert
SOIMZSM12AB0188CB8,TRAJEYL128F931B518,0.0,Time Will Tell,0.50357622432513693,Ice
SOHLATT12AC3DF4D4B,TRAJEYM12903CDEF6A,0.0,Ladies And Gentlemen,0.26586104921065007,Spiral Stairs
SOVOBYK12A67ADD753,TRAJEZT128E0795DF3,0.0,E,0.4675749482192641,Rea_ Chris
SOEMFLG12CF530D4F6,TRAJFCB128F427FE87,0.0,Deviate From The Form,nan,Scar Symmetry
SOKCUMS12AB018D4A0,TRAJFCC12903CC55AD,0.0,Mambo Tipico,0.21508031850922793,Tito Puente
SORKKTY12A8C132F3E,TRAJFDU128F426A5F4,0.0,The Door,0.73881499586205135,Silverchair
SOHMWJD12A6D4FAB76,TRAJFEM128F14A2DF4,0.0,Dichoso,0.27718843257631015,Willie Bobo
SOQLWQU12A8C13C87E,TRAJFFF128F429874A,0.0,Better Luck Next Time,0.66157669186183521,Lifehouse
SOVRVBI12A8C13AA09,TRAJFHV128F4274FC0,0.0,Todo Lo Que Soy,nan,Carlos Ponce
SOPHJIS12AC3DF5FA3,TRAJFMH12903D052DC,0.0,La mujer que no sone (Album),0.6451594473715897,Ricardo Arjona
SOSAFCZ12AAFF41CD4,TRAJFQF128F92E354E,0.0,Baby Don't You Change,0.72284472795653898,Tyrone Wells
SOAEUQV12AB01813F8,TRAJFRJ128F9328FF1,0.0,Early In The Morning,nan,B.B. King
SOWENLZ12AB017F81F,TRAJFSU128F92E9E3C,0.0,Sportin' Life,0.0,John Sebastian
SOTWWLY12A6D4FAF77,TRAJFYH128F4246121,0.0,Valse Des Montagnes,nan,Andre Verchuren
SOZSSCO12AF72A554D,TRAJFYK128F42579B0,0.0,The Three-Dimensional Shadow,0.71010151043383296,Scar Symmetry
SOHOZCG12A8C13EB23,TRAJGCA128F9306CFF,0.0,Souvenirs,0.48306455960023309,Concretes
SOHPTTD12A6D4F6FE6,TRAJGCF128F1499E61,0.0,Train Tracks,0.53750390419171024,Izzy Stradlin And The Ju Ju Hounds
SOUQYAU12AB0181058,TRAJGEC128F9300463,0.0,Unchain Us,0.41731380280265212,Don Campbell
SOQJGUH12AB018410B,TRAJGFW128F93349D4,0.0,Carry The Light,nan,David Lynch
SOTSVBB12AC3DF9F77,TRAJGGB12903CEC83F,0.0,Hot Weiners (All The Way),nan,Cotton Candy
SOLCFZV12A8C131BB7,TRAJGGH128F42679C1,0.0,Down_ Down_ Down,nan,Frank Marino & Mahogany Rush
SOFLHNX12A8AE4630C,TRAJGGI128F423A12A,0.0,Call The Police,nan,John Wayne
SOAKFDN12AB018A37A,TRAJGGP12903CCE582,0.0,Scared,nan,The Incurables
SOZFJLR12A6D4FB512,TRAJGMN128F148C8BD,0.0,Don't Go,0.0,Bert Kaempfert
SOSHFFL12A8C13438E,TRAJGPZ128F424743B,0.0,She's Actin Bad,0.26477197240558864,H-Town
SOMUQUB12A8C132AD9,TRAJGTJ128F4236AC2,0.0,The Harp That Once Through Tara's Halls,nan,Voyager Series
SOEAYQZ12AB0186BB1,TRAJHAH128F9314177,0.0,You'll Never Know,0.25383473613223129,JERRY WALLACE
SOBGXEU12A8AE45903,TRAJHCO128F42570C1,0.0,Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),nan,Beenie Man Featuring Janet Jackson
SOATZSD12A8C134212,TRAJHCS128F93192B5,0.0,Auprès De Mon Arbre,nan,Georges Brassens
SOHUDTL12AAFF43497,TRAJHDR128F92FA863,0.0,Basking Under a Blacksun Dawning,0.49986128612893904,Morgion
SOGZANN12AB018736A,TRAJHEE12903CB937A,0.0,Freedom,0.26586104921065007,4Him
SOVDTAP12A8C13FE3D,TRAJHEN128F92CC43E,0.0,Let It Bleed,0.23216679144970892,Wild Horses
SOPYZWR12AB0187A36,TRAJHFZ12903CE3121,0.0,Touch My Hand [Remastered],0.0,David Meece
SOJBCMD12A6D4F68B5,TRAJHHE128F146815C,0.0,Hide Away,nan,Freddie King
SOCUSNQ12A8C138A86,TRAJHHJ128F4279625,0.0,Never Gonna Be The Same,nan,Danny Wilson
SOABPYH12A8C13CC48,TRAJHKT128F427FDCD,0.0,Beothuck,0.0,Malefaction
SOVTAOG12AB018B126,TRAJHMX12903CD42C1,0.0,Uu-Pee-Ämmät,nan,Jope Ruonansuu
SORWXCN12AB01811BC,TRAJHOM128F93080EB,0.0,After The Laughter,0.0,Marcie Blane
SOVAZZK12AB018935A,TRAJHRC128F9340CFA,0.0,That Little Ole Wine Drinker Me - Original,nan,Charlie Walker
SOJXYUF12AB0188969,TRAJHSM12903CBFCCD,0.0,CB4 (Instrumental Mix),0.27077599894632748,Slum Village
SODWYJL12A58A7BCE4,TRAJHSS128F930F73A,0.0,Pop Pop,nan,Twista
SOQMFPS12A6D4F76D7,TRAJHYF128F1451DDF,0.0,Grateful & Thankful,0.36649513412925544,Francis Dunnery
SONMMMW12AB017DACF,TRAJIBJ128F930D55B,0.0,The Minuet Of The Robots,0.42409081096743817,Perrey And Kingsley
SOZOTQZ12AB0187D9A,TRAJIDY128F931C89D,0.0,Another Djemba Djemba,0.38293509007501925,Youves
SOFBRDB12AB017F2C2,TRAJIIF128F92E7FB1,0.0,Je T'Appartiens,nan,Maurice Larcange
SOPESRK12A6D4F8B92,TRAJIIR128F149AE01,0.0,Paseo Colòn,0.0,Mau Mau
SORIYMI12AB0185013,TRAJIKY128F932AD73,0.0,Shotgun Sally,0.58228553243609071,Cats In Boots
SOHIWMN12A8C1315B6,TRAJIUK128F42668E6,0.0,Rock On The Radio,0.55823695974409038,Firehouse
SOVXGLT12A6D4F952C,TRAJJBG128F148A7CA,0.0,Awake,0.53172209842130014,The Panic Channel
SODPMBU12A58A7B076,TRAJJCI12903CE53D7,0.0,Fat Tuesday,0.64209103763750086,Chris Standring
SONCUSG12A6D4F9316,TRAJJIG128F1474EF0,0.0,Recordar Es Vivir,0.31956598688286503,El Gran Silencio
SOWMUWV12A8C132F2B,TRAJJMB128F426BF4E,0.0,You do something to me,0.0,Ismael Dueñas
SOQCSHQ12AB0182F0F,TRAJJMN128F9321946,0.0,Cherokee,0.28848164265602888,The Galactic Heroes
SOQORHS12A8C13B8BD,TRAJJNB128F42A0A4F,0.0,Heavenly Father,0.60680729284129853,FU-Schnickens
SOUESGM12A8C136D78,TRAJJON128F426EB30,0.0,Try Me One More Time,0.0,Sonny Terry & Brownie McGhee
SOZBDWA12A6D4F7777,TRAJJPB128F1456D6A,0.0,When You See Me,0.26586104921065007,Bad Azz
SOEGCMJ12A58A7B0E6,TRAJJYB12903CE5A10,0.0,Plastic People (Original Mix),0.0,Anané
SOFMTWO12AB0183C58,TRAJJZZ128F930B88C,0.0,One Million Matches,0.21508031850922793,Rocker-T
SORBDNB12AAF3B1B4E,TRAJKIG128F92D9132,0.0,U Complete Me (Blues Version - Bonus Track),0.40790171721807383,Ana Popovic
SOLJVRY12AB018B60C,TRAJKME12903CC41B8,0.0,Viens boire un petit coup à la maison,nan,Bézu
SOIAJRZ12A8C136212,TRAJKMI128F4281107,0.0,Let Me Be Your Fantasy,nan,Baby D
SOTKPYP12A8AE46BBE,TRAJKNA128F423EA49,0.0,La Nit De Reis,nan,Gertrudis
SOWVIKJ12A8C13CE3C,TRAJKQP128F427831F,0.0,Stuck On Your Love,nan,Emilio
SOJAXBV12AB018263D,TRAJKTF128F9322470,0.0,Cheddar Chasin',0.0,Lunasicc
SOQDEXL12A6D4F7004,TRAJKTV128F1453E3C,0.0,Violence,0.476435219642529,Juelz Santana / Bezel
SOOVGLE12AB0189FE6,TRAJKWD12903CE38E5,0.0,Seventeen (Digitally Remastered),0.0,The Fontane Sisters
SOTQWRG12AB0188A9E,TRAJKXO12903CB5B7D,0.0,Baby Face,0.0,Tiny Tim
